Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 0_Promo.Group 20_display_platinum,Retailer 1_Promo.Group 22_display_bronze,Vol.Sales_pred
11.862382873269759,ppg3_0,2020-06-07,2020,6,23,-11.828606194380988,23.65114,18.20685883729394,-0.015007512756167761,0.0,0.0,-0.0,-0.3243361097151185,0.0,0.827052460311366,0.0,0.0,18.728344354022788
18.371103608323022,ppg3_0,2020-06-14,2020,6,24,-11.828606194380988,34.798655000000004,16.57131119147802,-0.013643193414697961,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,27.813361698155905
6.539385311441873,ppg3_0,2020-06-21,2020,6,25,-11.828606194380988,11.129295,20.245830910572437,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,14.939935013459802
12.218470017758433,ppg3_0,2020-06-28,2020,6,26,-11.828606194380988,24.02715,20.221849273537014,-0.01667501417351973,0.0,0.0,-0.0,-0.3243361097151185,0.0,0.827052460311366,0.0,0.0,21.097754433337187
26.168606928766827,ppg3_0,2020-07-05,2020,7,27,-11.828606194380988,36.97011,20.221849273537014,-0.01667501417351973,0.0,0.0,-0.1941445692703956,-0.0,5.037532395865668,0.0,0.0,0.0,39.38856282034461
10.010587738305105,ppg3_0,2020-07-12,2020,7,28,-11.828606194380988,15.91082,20.248495536909708,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,18.413802066660306
9.04708088214718,ppg3_0,2020-07-19,2020,7,29,-11.828606194380988,14.350720000000004,18.20685883729394,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.410326012303964
45.54530295766606,ppg3_0,2020-07-26,2020,7,30,-11.828606194380988,61.776855,18.226044146922277,-0.015007512756167761,0.0,3.4075075713909984,-0.0,-0.0,5.037532395865668,0.0,0.0,0.0,60.37277336470785
8.356351734553161,ppg3_0,2020-08-02,2020,8,31,-11.828606194380988,14.75799,20.253824789584247,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,16.7648953155829
23.307991975348973,ppg3_0,2020-08-09,2020,8,32,-11.828606194380988,39.20292,20.293794184643286,-0.01667501417351973,0.0,3.4075075713909984,-0.0,-0.0,5.037532395865668,0.0,0.0,0.0,40.20154491869442
9.03184669568493,ppg3_0,2020-08-16,2020,8,33,-11.828606194380988,12.1125,18.233238638032905,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.42147162658068
16.793796194666054,ppg3_0,2020-08-23,2020,8,34,-11.828606194380988,28.831955,17.54976198252332,-0.015007512756167761,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,27.21314075620277
7.2186372972898685,ppg3_0,2020-08-30,2020,8,35,-11.828606194380988,11.067005,17.163657626252995,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.538681216405708
36.97602932843929,ppg3_0,2020-09-06,2020,9,36,-11.828606194380988,38.901155,18.367269342797552,-0.01667501417351973,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,48.21121374883288
5.188510326712963,ppg3_0,2020-09-13,2020,9,37,-11.828606194380988,8.47717,18.196733257212315,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0326783983579774,11.572640773728748
10.584101988585392,ppg3_0,2020-09-20,2020,9,38,-11.828606194380988,15.951135,16.182808671504148,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,14.923296952952384
22.901194824093018,ppg3_0,2020-09-27,2020,9,39,-11.828606194380988,26.344005,16.08208579595537,-0.015007512756167761,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,31.85286319906178
