Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 0_Promo.Group 22_Wtd.Selling.Dist,Retailer 0_Promo.Group 22_promo_ins,Retailer 0_Promo.Group 20_display_silver,Retailer 0_Promo.Group 19_display_bronze,Retailer 0_Promo.Group 22_display_bronze,Vol.Sales_pred
4.9358389741037465,ppg5_0,2019-11-03,2019,11,44,8.688477544660564,19.7519,5.383916986332036,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.562773195210539,0.0,-0.0,0.0,0.0,16.285595842882003
3.650888282028521,ppg5_0,2019-11-10,2019,11,45,8.688477544660564,13.13688,5.383916986332036,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.560117471692186,0.0,-0.0,0.0,0.0,15.003300874325133
3.8622916621547523,ppg5_0,2019-11-17,2019,11,46,8.688477544660564,14.2205,5.383916986332036,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.560117471692186,0.0,-0.0,0.0,0.0,15.214704254451364
3.159304264734968,ppg5_0,2019-11-24,2019,11,47,8.688477544660564,10.8271,5.38031570406693,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.557461748173833,0.0,-0.0,0.0,0.0,14.510771298284826
3.61100684181508,ppg5_0,2019-12-01,2019,12,48,8.688477544660564,12.35952,5.38031570406693,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.55480602465548,0.0,-0.0,0.0,0.0,14.96512959888329
4.787116334254929,ppg5_0,2019-12-08,2019,12,49,8.688477544660564,16.20212,5.376714421801826,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.552150301137127,0.0,-0.0,0.0,0.0,16.140293532576393
5.25620058089551,ppg5_0,2019-12-15,2019,12,50,8.688477544660564,18.749180000000003,5.373113139536718,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5468388541004217,0.0,-0.0,0.0,0.0,16.61108794398857
7.433939887432248,ppg5_0,2019-12-22,2019,12,51,8.688477544660564,23.20502,5.374913780669272,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.552150301137127,0.0,-0.0,0.0,0.0,18.78531644462116
3.8563932084213137,ppg5_0,2019-12-29,2019,12,52,8.688477544660564,12.6272,5.369511857271615,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5362159600270098,0.0,-0.0,0.0,0.0,15.21830218332268
3.186763215598946,ppg5_0,2020-01-05,2020,1,1,8.688477544660564,11.431,5.369511857271615,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5388716835453624,0.0,-0.0,0.0,0.0,14.54601646698196
3.287854346013742,ppg5_0,2020-01-12,2020,1,2,8.688477544660564,8.21612,5.371312498404167,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5415274070637155,0.0,-0.0,0.0,0.0,14.646252515010957
4.377929650446961,ppg5_0,2020-01-19,2020,1,3,8.688477544660564,12.15848,5.364109933873957,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5415274070637155,0.0,-0.0,0.0,0.0,15.729125254913967
3.9631586003397605,ppg5_0,2020-01-26,2020,1,4,8.688477544660564,11.33388,5.364109933873957,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5362159600270098,0.0,-0.6190304427968397,0.0,0.0,14.70063520904663
3.9368306009421516,ppg5_0,2020-02-02,2020,2,5,8.688477544660564,10.88502,4.027133892953711,-0.11989835025285175,0.0,0.0,0.0,0.0,0.0,0.0,-2.533560236508657,0.0,-0.0,0.0,0.0,13.998983451794919
2.922998781047995,ppg5_0,2020-02-09,2020,2,6,8.688477544660564,8.80822,5.367711216139062,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5415274070637155,0.0,-0.0,0.0,0.0,14.277795667780104
4.224992739063272,ppg5_0,2020-02-16,2020,2,7,8.688477544660564,11.14074,5.369511857271615,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.533560236508657,0.0,-0.0,0.0,0.0,15.58955743748299
4.2022369462555,ppg5_0,2020-02-23,2020,2,8,8.688477544660564,12.08984,5.369511857271615,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5362159600270098,0.0,-0.0,0.0,0.0,15.564145921156866
5.657010696525387,ppg5_0,2020-03-01,2020,3,9,8.688477544660564,17.55048,5.369511857271615,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5362159600270098,0.0,-0.0,0.0,0.0,17.01891967142675
4.156012432791368,ppg5_0,2020-03-08,2020,3,10,8.688477544660564,11.64404,5.371312498404167,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5388716835453624,0.0,-0.0,0.0,0.0,15.517066325306935
4.384563998304436,ppg5_0,2020-03-15,2020,3,11,8.688477544660564,13.73852,5.367711216139062,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5362159600270098,0.0,-0.0,0.0,0.0,15.744672332073252
4.088746702965807,ppg5_0,2020-03-22,2020,3,12,8.688477544660564,12.18694,5.365910575006509,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.533560236508657,0.0,-0.0,0.0,0.0,15.44971011912042
3.42415944886304,ppg5_0,2020-03-29,2020,3,13,8.688477544660564,11.80024,5.382116345199481,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5255930659535983,0.0,-0.0,0.0,0.0,14.809295805765684
3.3374822979494136,ppg5_0,2020-04-05,2020,4,14,8.688477544660564,11.970680000000002,5.3857176274645875,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.504347277806775,0.0,-0.0,0.0,0.0,14.74746572526399
4.227346063816078,ppg5_0,2020-04-12,2020,4,15,8.688477544660564,14.26342,4.169204478312104,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,-1.832449227663494,0.0,-0.0,0.0,0.0,15.156660178922971
4.8411384063665235,ppg5_0,2020-04-19,2020,4,16,8.688477544660564,24.03314,5.272277236113778,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,-0.9507490195703345,0.0,-0.0,0.0,0.0,17.75522548736825
